date,u_rate,seperation_rate,job_finding_rate
2007-08-01,0.04619210253056875,0.012180767607494607,0.26547383465716307
2007-09-01,0.046570242960462443,0.012223622185277526,0.2705423709427816
2007-10-01,0.046748623369076564,0.0121653406021831,0.26978755143112015
2007-11-01,0.04701461340166215,0.012165927783844758,0.26668681684156553
2007-12-01,0.04799228747435619,0.012326914554638973,0.26295740022271147
2008-01-01,0.0488716358613062,0.012228126307755485,0.2633455535015123
2008-02-01,0.04944775117959205,0.012449729167749647,0.26065858552831933
2008-03-01,0.04983217281035923,0.012772337204662221,0.2606513279049301
2008-04-01,0.04975991152702558,0.013087101557299701,0.2650467811377688
2008-05-01,0.05163130602846333,0.013635582144770023,0.25312023168137715
2008-06-01,0.05321352837019488,0.013625952818183401,0.246428343982805
2008-07-01,0.05594381560141668,0.013763065284221132,0.23034482837973777
2008-08-01,0.05815239502462676,0.014323027409640718,0.22861221635420248
2008-09-01,0.06010331938903792,0.014674689050711058,0.2307518562843266
2008-10-01,0.062499758042239145,0.01536958421162269,0.2249923617403268
2008-11-01,0.06487128184846074,0.01591406778082138,0.21764624630918575
2008-12-01,0.06872238943027643,0.016853786892218822,0.19857230332947037
2009-01-01,0.07310455305890713,0.018113803459263663,0.18955311070569078
2009-02-01,0.07820969359634665,0.01898639388621295,0.18244994053909472
2009-03-01,0.08292011278714012,0.01940042555922861,0.1759352143419508
2009-04-01,0.0867421567443497,0.018826906884297553,0.17416515768256902
2009-05-01,0.09015322235547162,0.018453406117272315,0.1665640592018198
2009-06-01,0.09280370637817115,0.01825373056021661,0.17077858074733074
2009-07-01,0.09441884751432318,0.01823546378759476,0.1697144791466001
2009-08-01,0.09518857225506243,0.018056909474398145,0.1720362129872127
2009-09-01,0.09602610749310729,0.01827948344369988,0.17024674550438637
2009-10-01,0.09780100736798168,0.018469377387801463,0.1616538736838162
2009-11-01,0.09876733508819868,0.017866669718105698,0.16426932652248635
2009-12-01,0.09911318566641246,0.017304401607147957,0.15891959630968752
2010-01-01,0.09851366280451516,0.01661068781485911,0.16446266357666942
2010-02-01,0.09832323714699981,0.016726842377525933,0.16256578678452796
2010-03-01,0.09836864471988682,0.01654500778187062,0.1678672379935557
2010-04-01,0.09872961562695017,0.01662200246558257,0.17196151129586726
2010-05-01,0.09807428568332428,0.01661446362422113,0.17731140340124085
2010-06-01,0.09656700148719682,0.01624914373006794,0.17461996778261626
2010-07-01,0.09500385183458471,0.0163064472266963,0.1720993049781224
2010-08-01,0.09456986359217696,0.016410858276467186,0.16814448768925136
2010-09-01,0.09472374111561088,0.016561589753484506,0.1672024900214487
2010-10-01,0.09474389212427015,0.016410615418553903,0.1663140597713978
2010-11-01,0.09567234308285104,0.016918296934508352,0.1643277577665422
2010-12-01,0.09523816529201119,0.01686211273033596,0.17134819104432583
2011-01-01,0.0942206288318782,0.01666557954006241,0.17130885721863387
2011-02-01,0.09167112416130685,0.015315575933790454,0.17286915327933686
2011-03-01,0.09039863736530677,0.015126152636934944,0.16959891659487528
2011-04-01,0.09022148677459002,0.015390762226258,0.1668642119793733
2011-05-01,0.09024558742654067,0.015786179087412793,0.16790246166170963
2011-06-01,0.09074051811975864,0.01580266430075797,0.16774123827348808
2011-07-01,0.09036925441644468,0.015415651741302267,0.1713814918250086
2011-08-01,0.09023405086303267,0.01493679161724669,0.1719675488123077
2011-09-01,0.09004920060527472,0.015556841599913884,0.17164264026083376
2011-10-01,0.08955209648662628,0.015569348162327487,0.17574038483646973
2011-11-01,0.08836461773334225,0.015830344294961256,0.18114530306821794
2011-12-01,0.08654054821839184,0.015055927428561627,0.1874085603396114
2012-01-01,0.08473981841903679,0.014619457610301196,0.1880623509761614
2012-02-01,0.08358497242341317,0.014230159854339994,0.1863187311093714
2012-03-01,0.08262835499842106,0.014216443210805155,0.18527086511351631
2012-04-01,0.08227334655153382,0.014295485903351585,0.18219125474846742
2012-05-01,0.08190926003257797,0.014192631991809505,0.1807425385021689
2012-06-01,0.08180514611115502,0.013993043846451855,0.17764123821510625
2012-07-01,0.0817557179122425,0.014265904036218727,0.1784900347644566
2012-08-01,0.08136695280099097,0.014518518835855884,0.17856325360531114
2012-09-01,0.08011400186342017,0.014308136037236623,0.18442920270283691
2012-10-01,0.07886775635102594,0.013934116766111004,0.1891216190223047
2012-11-01,0.07776818613463445,0.013666492654165788,0.19032362800801617
2012-12-01,0.07808171137849175,0.014264448874832586,0.18355739868758247
2013-01-01,0.07878959969193698,0.01466900990916545,0.17970077729097036
2013-02-01,0.07867587025320251,0.014354197623400013,0.1839972553391105
2013-03-01,0.07747210384270756,0.013687175749650402,0.18719744156070225
2013-04-01,0.07601015961698997,0.013371254324229078,0.18866132757216722
2013-05-01,0.07533885739957764,0.013601498600488432,0.1886552671967542
2013-06-01,0.07535131154485462,0.01398544609849108,0.19230292305226757
2013-07-01,0.07440777862890453,0.01370398239302032,0.19898906464609079
2013-08-01,0.07359338742173388,0.013729490123875358,0.19781296981347532
2013-09-01,0.07257356522531129,0.013295363304132252,0.19449373837172654
2013-10-01,0.072290078549108,0.014009638618273626,0.18692524671143992
2013-11-01,0.07128657993613303,0.013088941920022606,0.18983950648926728
2013-12-01,0.0695050771704281,0.012748740187359784,0.19849687679743602
2014-01-01,0.06739613318472111,0.012274058661661926,0.20924437268698068
2014-02-01,0.06642480314057336,0.013277666883998868,0.21561493281787236
2014-03-01,0.06625235737438652,0.013564618399713726,0.21879616072858402
2014-04-01,0.06517724716634826,0.013047043715684742,0.22340569366589583
2014-05-01,0.06409946861791625,0.012895049503625355,0.21859025189074255
2014-06-01,0.062175673740791824,0.01271994304494952,0.22175722203580114
2014-07-01,0.06188970401005284,0.012902024860750837,0.21393856121963828
2014-08-01,0.06127444245691276,0.013003563688873595,0.21881142528596123
2014-09-01,0.060808255452787584,0.012677313689183739,0.2200906373368686
2014-10-01,0.059437452488426766,0.012278826495513845,0.23439328094402204
2014-11-01,0.058305480140108425,0.012154733038269742,0.235303900185965
2014-12-01,0.05710646752599394,0.01225707782112332,0.23925988786911154
2015-01-01,0.056808792109126004,0.012391200096428722,0.22771267801151743
2015-02-01,0.05574541954862633,0.01212220292410497,0.23217905557147364
2015-03-01,0.055278665600413356,0.012203014453036056,0.23001177436779172
2015-04-01,0.05456396658136394,0.012280618671969022,0.23741975220019865
2015-05-01,0.05494396323524362,0.012281561045104453,0.2335550354402368
2015-06-01,0.05432673555010866,0.01204562658192887,0.24188583340557226
2015-07-01,0.05352095369156723,0.011662794222997508,0.2372266322415668
2015-08-01,0.05179204098494086,0.01126167593315359,0.24856364278618429
2015-09-01,0.05110579432240705,0.011454039199793231,0.2429919501503889
2015-10-01,0.050567314399665275,0.011477159171400462,0.24882750379198662
2015-11-01,0.050553033702680605,0.011601692518630994,0.24519975103923386
2015-12-01,0.05041448969668133,0.01157371966779399,0.25110169446489045
2016-01-01,0.04967518806933378,0.011332947479094649,0.25617197119087404
2016-02-01,0.048923282865350366,0.010988229331653667,0.2467249769036759
2016-03-01,0.04891650223004971,0.010966258399353855,0.23490396470465105
2016-04-01,0.04975121526580193,0.011391151090982361,0.2242180235109226
2016-05-01,0.04963167628732362,0.01177704856187374,0.23811206867806498
2016-06-01,0.0491988877845938,0.011768101172894362,0.24482068896470335
2016-07-01,0.0483011684080962,0.011489516507638181,0.2528201118065173
2016-08-01,0.048498496973203443,0.0113455063904214,0.24363826305058814
2016-09-01,0.048858745623359234,0.01121514698125082,0.24396421923636138
2016-10-01,0.04917279148040421,0.011341153253414322,0.2488659192512169
2016-11-01,0.04869576301435244,0.011521091985708337,0.26112870269585003
2016-12-01,0.04779769028741639,0.011476139684278705,0.2613222343225307
2017-01-01,0.04707977056553714,0.011296340813560032,0.26373539252482053
2017-02-01,0.04668219528952091,0.011142848497309227,0.26531522983190076
2017-03-01,0.045704566663401426,0.010833088449857815,0.2693983789143395
2017-04-01,0.044846259630338704,0.010892008444720486,0.26851724759267265
2017-05-01,0.04403683061352066,0.010681457408464089,0.2666653770978966
2017-06-01,0.04361578966404323,0.010956227968524046,0.2681560291998732
2017-07-01,0.0431958065945878,0.010877118677718784,0.2771825998930642
2017-08-01,0.043319177875160174,0.01107113711288603,0.2707781136704475
2017-09-01,0.043195647869202825,0.010836042710259822,0.27856407145473044
2017-10-01,0.04280999389157525,0.010824260601639766,0.2759022211011588
2017-11-01,0.04217119016159129,0.010517782878483269,0.28416805392914335
2017-12-01,0.041763578168078776,0.010528609135902464,0.2795296799344145
2018-01-01,0.04127411269315337,0.010116902831252269,0.2751326329609294
2018-02-01,0.04077223228198687,0.009926921662550083,0.27548831807023794
2018-03-01,0.040344431179773474,0.010064892317915372,0.2763337526489595
2018-04-01,0.040211405099023816,0.010379533030028018,0.2774274371963032
2018-05-01,0.0394126154030015,0.010142968842011615,0.27732956069697307
2018-06-01,0.03931822123648151,0.009697886275354985,0.26802307420437194
2018-07-01,0.03872942300360816,0.009529917354950365,0.2716797146311478
2018-08-01,0.038661785518878534,0.009978667524154102,0.2760667631968591
2018-09-01,0.03790254598532867,0.010024766905174336,0.28558027456216173
2018-10-01,0.037914928226578055,0.010017461899092117,0.2851188751175477
2018-11-01,0.03773932826324878,0.00972242056551116,0.28549146275493814
2018-12-01,0.038299176056191965,0.00976537286970332,0.28039325890580397
2019-01-01,0.038811051785150416,0.00957803248143471,0.27599226569141516
2019-02-01,0.03884147905011967,0.00945827150731332,0.275498710505661
2019-03-01,0.038483109333299875,0.009424538731881251,0.2798328134455081
2019-04-01,0.03745993734880965,0.009162156955390372,0.28090584564083515
2019-05-01,0.037057145787623424,0.00906945387432284,0.27249603701594666
2019-06-01,0.03649115932735383,0.009164484526797708,0.27504298652385967
2019-07-01,0.03661991551034682,0.009319552637398205,0.27561516708082334
2019-08-01,0.03657458056363607,0.00922240362421671,0.28015982437830056
2019-09-01,0.036136521947497564,0.008748519637367365,0.2819600499226889
2019-10-01,0.03568927583188732,0.008933229464323206,0.27621194458513454
2019-11-01,0.03548006245864332,0.008819948910312124,0.2703215866899471
2019-12-01,0.035639452942981625,0.009110891432552387,0.27287583188095355
2020-01-01,0.035638221262028015,0.009342958707656246,0.2889217718633453
2020-02-01,0.035407314092185414,0.009753119610489464,0.2992229877153594
2020-03-01,0.0383375636111509,0.012512657446608932,0.2642628943292405
2020-04-01,0.0756759398624196,0.05278147540468708,0.18030805718856036
2020-05-01,0.10814157501338752,0.06141342639641608,0.20770124420775052
2020-06-01,0.13014178055370193,0.06425416573715163,0.28849519697730036
2020-07-01,0.11494069885762785,0.0283415691938075,0.3714360077183665
2020-08-01,0.09873572708611833,0.020853426659844628,0.3622726633161053
2020-09-01,0.08808510288010556,0.017731186690134317,0.3045783059913383
2020-10-01,0.07696927378789031,0.014446413929501687,0.30855800926309757
2020-11-01,0.07124078603738089,0.014626839874619935,0.2752239891264409
2020-12-01,0.0674485407251208,0.014067113369448969,0.2614273035903771
2021-01-01,0.06583885011330819,0.01413176344499352,0.23968713223174332
2021-02-01,0.06444578511238501,0.013915497463200732,0.24192130211888122
2021-03-01,0.06238658973090497,0.01288172955386968,0.2449383155759239
2021-04-01,0.06130422043499879,0.01277629313718613,0.24089423528084475
2021-05-01,0.059713229199531155,0.012298302927132047,0.24011059646525015
2021-06-01,0.05900515732358688,0.012183569951178475,0.2371508712433943
2021-07-01,0.056794442436525476,0.011466650579429008,0.24492234786830255
2021-08-01,0.0546652136759966,0.011139126261623616,0.25203065296419364
2021-09-01,0.050893061969797954,0.010500237068727741,0.26660101703159117
2021-10-01,0.047873012707470124,0.009820406205949622,0.27344715619868687
2021-11-01,0.044661128318109485,0.009722270018323086,0.28683810983766705
2021-12-01,0.041991382545488544,0.009155802429081667,0.29531248115763814
2022-01-01,0.040257182585514896,0.009677362085665994,0.2981689068485878
2022-02-01,0.039205091763875245,0.009762032082743123,0.3038141819459354
2022-03-01,0.03828794862544349,0.010345188959751221,0.3112376926255247
2022-04-01,0.037229155747274985,0.010310740357814555,0.30741639950483135
2022-05-01,0.03654821295180144,0.010106362317783687,0.2973944403219382
2022-06-01,0.03643322170123741,0.009952680462412222,0.29099592893014864
2022-07-01,0.035947789201889506,0.009687510771434397,0.302482930566065
2022-08-01,0.0357966325080975,0.00959828112796359,0.3075530391486683
2022-09-01,0.03543372463800976,0.00943503508785069,0.3050689808029332
2022-10-01,0.03578624895757955,0.009550184130067647,0.28903697430873604
2022-11-01,0.03584976048957757,0.009792379317764124,0.2837926382772184
2022-12-01,0.035767178082871144,0.00995138891643066,0.29295353111508354
2023-01-01,0.03523559871969995,0.009471658874974002,0.29544956020612734
2023-02-01,0.035135580097017526,0.009055328794520062,0.2890401016367584
2023-03-01,0.035167957738304015,0.008803117363592525,0.2795655336381891
2023-04-01,0.03512326957592641,0.008834995536418545,0.28234187953783013
2023-05-01,0.0353391412350229,0.009267002318554885,0.2708865716405687
2023-06-01,0.0355567469466734,0.009359246659654883,0.265960124416031
2023-07-01,0.03586785505673438,0.009307868925919829,0.27368140203167485
2023-08-01,0.03619195303560754,0.009000319945096792,0.2760987068123737
2023-09-01,0.0368641939040642,0.009241576530878056,0.2791087644643303
2023-10-01,0.037934033495762194,0.009557430327703904,0.26489421614536773
2023-11-01,0.037846265985827944,0.00945067110228257,0.28219057698578137
2023-12-01,0.03784906411557052,0.00937222769859177,0.27860571183334043
2024-01-01,0.03721872989651221,0.009215480814581168,0.28251127048284824
2024-02-01,0.037681952873732154,0.009401583570250917,0.2643078128859506
2024-03-01,0.038007071172807966,0.009372990261383392,0.2626105721877751
2024-04-01,0.03864043118005516,0.009848156533196152,0.26253387580148835
2024-05-01,0.03895926205162246,0.009824474945732466,0.26892112486001934
2024-06-01,0.03965136337506783,0.0099289926438247,0.26652985381286204
2024-07-01,0.040824326761676216,0.010125241878976022,0.2581914279167193
2024-08-01,0.041632337386753517,0.010603301858506923,0.25958792125157454
2024-09-01,0.04167877786960328,0.010656315102146575,0.2689399324709949
2024-10-01,0.041422046109585976,0.010322592354048052,0.26522415616973793
2024-11-01,0.04153703120496351,0.00946363802332645,0.24502309044900863
2024-12-01,0.041519986243104,0.009239688311037228,0.2375335942788888
